text,label,length
" The Singer Not The Song
Everywhere you want I always go 
 I always give in because, babe, you know 
 You just say so cause you give me that 
 Feeling inside that I know must be right 
 It`s the singer not the song 
 
 It`s not the way you give in willingly 
 Others do it without thrilling me 
 Giving me that same old feeling inside that I 
 Know I must be right 
 It`s the singer not the song 
 
 The same old places and the same old songs 
 We`ve been going there for much too long 
 There`s something wrong and it gives me that feeling 
 Inside that I know I must be right 
 It`s the singer not the song 
 It`s the singer not the song 
 It`s the singer not the song 
 
   ",stones,641
" I'm Moving On
I warned you baby from time to time 
 You don`t listen so pay me no mind 
 About movin` on 
 Yeah I’m a moving on 
 I`m through with you 
 Too bad you`re blue 
 I’ll move on 
 
 Mister Engineer with your throttle in hand 
 Take me back to that Southern land 
 It called moving 
 Keep a rolling on 
 You`re flying too high 
 For my old sky 
 I’ll move on 
 
 Mister Fireman please woncha listen to me 
 I got a woman in Tennessee 
 Keep on moving 
 Keep a rolling on 
 You`re flying too high 
 It`s all over now 
 I move on 
 
 Yes I’m gonna move 
 I’m gonna move 
 Said I’m gonna move 
 Gotta go home 
 I gotta go home 
 I gotta go home 
 Well tell ya 
 I I I I going home 
 I I I I going home 
 I I I I going home 
 I’ve gotta go home 
 I’ve gotta go baby 
 I gotta keep rolling 
 And I’m gonna move 
 I said I’m gonna move baby 
 I said goin goin home 
 I’m going home darling 
 
   ",stones,641
" Gomper
By the lake with lilly flowers 
 Wallow away the evening hours 
 To and fro she`s gently gliding 
 On the glassy lake she`s riding 
 
 She swims to the side 
 The sun sees her dried 
 The birds hover high 
 I`d stifle a cry 
 
 The birds hover high 
 She moans with a sigh 
 
   ",stones,641
" Looking Tired
Lookin` tired babe, sittin` there on the side 
 You`re gettin` tired babe, sittin` there on the side 
 Ain`t in the right place, to try and change the tide 
 
 You sit and read, but all you do is moan 
 You sit and read, but all you do is moan 
 Ain`t no wonder, you`re sittin` there on your own 
 
 You`re readin` the cover of a pseudo paperback 
 You`re readin` the cover of a pseudo paperback 
 Displays about writers, Chaucer to Steinbeck 
 
 You`re lookin` tired babe, sittin` there on the side 
 You`re lookin` tired babe, sittin` there on the side 
 It`s only yourself, you`re takin` for a ride 
 
 You say you won`t change, but do you really care 
 You say you won`t change, but do you really care 
 You can`t do much just sittin` there in your chair 
 
 I said, hey babe, hey where you been all night? 
 I said, hey babe, hey where you been all night? 
 Your clothes all tangled, sure ain`t talkin` right 
 
 You`re lookin` tired babe, sittin` there on the side 
 You`re lookin` tired babe, sittin` there on the side 
 You ain`t in the right place, to try and change the tide   ",stones,641
" Mona (I Need You Baby)
I say hey, Mona 
 Oh, Mona 
 I say yeah, yeah, yeah, yeah, Mona 
 Oh, Mona 
 
 I tell you Mona what I wanna do 
 I`ll build a house next door to you 
 Can I see you sometimes? 
 We can blow kisses through the blinds 
 Yeah can I out come out on the front 
 And listen to my heart go bumpety bump 
 I need you baby that`s no lie 
 Without your love I`d surely die 
 
 I say hey, Mona 
 Oh, Mona 
 I say yeah, yeah, yeah, yeah, Mona 
 Oh, Mona 
 
 I say hey, hey Mona 
 Oh, Mona 
 I say yeah, yeah, yeah, yeah, Mona 
 Oh, Mona 
 
 I tell you Mona what I wanna do 
 I`m gonna build a house next door to you 
 Can I see you sometime? 
 We can blow kisses through the blinds 
 Yeah can I out come out on the front 
 And listen to my heart go bumpety bump 
 I need you baby that`s no lie 
 Without your love I`d surely die 
 
 I say hey, hey Mona 
 Oh, Mona 
 I say yeah, yeah, yeah, yeah, Mona 
 Oh, Mona 
 
   ",stones,641
" The Under Assistant West Coast Promotion Man
Well I`m waiting at the bus stop in downtown L.A. 
 Well I`m waiting at the bus stop in downtown L.A. 
 But I`d much rather be on a boardwalk on Broadway 
 
 Well I`m sitting here thinkin` just how sharp I am 
 Well I`m sitting here thinkin` just how sharp I am 
 I`m an under assistant west coast promo man 
 
 Well I promo groups when they come into town 
 Well I promo groups when they come into town 
 Well they laugh at my toupee, they`re sure to put me down 
 
 Well I`m sitting here thinking just how sharp I am 
 Yeah I`m sitting here thinking just how sharp I am 
 I`m a necessary talent behind every rock and roll band 
 
 Yeah, I`m sharp 
 I`m really, really sharp 
 I sure do earn my pay 
 Sitting on the beach every day, yeah 
 I`m real real sharp, yes I am 
 I got a Corvette and a seersucker suit 
 Yes I have 
 
 Here comes the bus, uh oh 
 I thought I had a dime 
 Where`s my dime 
 I know I have a dime somewhere 
 I`m pretty sure........ 
 
   ",stones,641
" I'm Gonna Drive
I`ve got itchy fingers, I`ve got muddy feet
 And my mind is wanderin` in the steamin` heat
 My head is swimmin` full of dirty lies
 I`m tired of spinnin` freaky alibis 
 
 I need open spaces to clear my head
 Need a clearer view on the road ahead
 Need to fill my tank, check the oil
 Fix the air conditioner or I`m gonna boil 
 
 I`m gonna drive
 I`m gonna drive
 To the edge of this-uh world 
 
 I`ve seen fire, disaster and hurricane
 And sad eyed people and dirty dreams
 And battered suit cases and cryin` kids
 And resignation at how life is 
 
 And easy money and wine that flows
 And pretty pictures and centerfolds
 And double dealers who take it back
 If he should mud yer daughter, throw `im back 
 
 I`m gonna drive
 I`m gonna drive
 I`m gonna drive
 I`m gonna drive
 To the edge of this-uh world 
 
 I`m goin` through a desert across a plain
 To the lonely mountain full of cloud and rain
 Gonna scream out loud at the risin` sun
 Gonna ask for pleasure when my day is done
 Yeah, baby, hear my prayin` 
 
 I`m gonna drive
 I`m gonna drive
 I`m gonna drive
 I`m gonna drive
 To the edge of this-uh world 
   ",stones,641
" Hitch Hike
I`m going to Chicago that`s the last place my baby stayed 
 I`m packing up my bags I`m gonna leave this town right away 
 I`m gonna find that girl if I have to hitch hike around the world 
 
 ""Chicago City"" that`s what the sign on the freeway read 
 I`m gonna keep on going `til I get to that street`s called 6th and Main 
 I`ve gotta find that girl if i have to hitch hike around the world 
 
 C`mon hitch hike 
 Hitch hike children 
 Hitch hike 
 Hitch hike baby 
 Hitch hike 
 Hitch hike baby 
 C`mon hitch hike 
 Hitch hike darling 
 
 I`m going to St. Louis but my next stop just might be L.A., that`s what I say 
 I got no money in my pocket so i`m going to have to hitch hike all the way 
 I`m gonna find that girl if i have to hitch hike around the world 
 
 C`mon hitch hike 
 Hitch hike children 
 Hitch hike 
 Hitch hike baby 
 Hitch hike 
 Hitch hike baby 
 C`mon hitch hike 
 Hitch hike children 
 
 Now c`mon c`mon hitch hike 
 Hitch hike children 
 Hitch hike 
 Hitch hike darling 
 C`mon hitch hike 
 Hitch hike children 
 Hitch hike hitch hike 
 Hitch hike baby 
 Mmmmm... 
 
   ",stones,641
" Winter
And it sure been a cold, cold winter 
 And the wind ain`t been blowin` from the south 
 It`s sure been a cold, cold winter 
 And a lotta love is all burned out 
 
 It sure been a hard, hard winter 
 My feet been draggin` `cross the ground 
 And I hope it`s gonna be a long, hot summer 
 And a lotta love will be burnin` bright 
 
 And I wish I been out in California 
 When the lights on all the Christmas trees went out 
 But I been burnin` my bell, book and candle 
 And the restoration plays have all gone `round 
 
 It sure been a cold, cold winter 
 My feet been draggin` `cross the ground 
 And the fields has all been brown and fallow 
 And the springtime take a long way around 
 
 Yeah, and I wish I been out in Stone Canyon 
 When the lights on all the Christmas trees went out 
 But I been burnin` my bell, book and candle 
 And the restoration plays have all gone `round 
 
 Sometimes I think about you, baby 
 Sometimes I cry about you 
 
 Sometimes I wanna wrap my coat around you 
 Sometimes I wanna keep you warm 
 Sometimes I wanna wrap my coat around you 
 Sometimes I wanna but I can`t afford you 
 
   ",stones,641
" We Had It All
I can hear the wind a blowin` in my mind
 Just the way it used to sound, through the Georgia pines
 You were there to answer when I called, yeah
 You and me we had it all 
 
 Remember how I used to touch your hands
 While reachin` for the feeling that was always there
 You`re the best thing in my life I can recall, oh
 You and me we had it all 
 
 I know that we can never lives these times again
 So I`ll let these dreams take me back to where we`ve been
 Then I stay there with you just as long as I can
 Oh, it was so good, yeah, it was so good
 Oh, it was so good, when I was your man 
 
 And I never stop believin` your smile
 Even though it didn`t stay, it was all worthwhile
 Yes, you`re the best thing in my life I can recall, oh
 You and me we had it all
 You and me we had it all   ",stones,641
" Stuck Out All Alone
Woo whoo whoo whoo

Woo whoo whoo whoo



Saw you on the sidewalk sister

Walking home alone

You got the blues from working

Right down to your bones



Won`t you please tell me sister

Yeah, its all a trip

Yeah even alone

Yeah moma lets go

Yeah your all alone



My my my my my

My my my my my



Stuck out all alone

Your stuck out all alone  ",stones,641
" Doom And Gloom
I had a dream last night, I was piloting a plane

And all the passengers were drunk and insane

I crash landed in a Louisiana swamp

Shot up a horde of zombies, but I come out on top



What’s it all about, it just reflects my mood

Sitting in the dirt, feeling kind of hurt



All I hear is doom and gloom

And all is darkness in my room

And through the light your face I see

Baby take a chance, baby, won’t you dance with me



Lost all that treasure in an overseas war

It just goes to show you, don’t get what you paid for

Battle to the rich and you worry about the poor

Put my feet up on the couch and lock all the doors



Hear a funky noise, that’s the tightening of the screws

I’m feeling kind of hurt, sitting in the dirt



All I hear is doom and gloom

But when those drums go boom, boom, boom

And through the night, your face I see

Baby take a chance, baby, won’t you dance with me

Yeah, baby, won’t you dance with me, oh yeah



Fracking deep for off, but there’s nothing in the sump

There’s kids all picking at the garbage dumb

I’m running out of water, so I better prime the pump

I’m trying to stay sober, but I end up drunk



We’ll be eating dirt, living on the side of the road

There’s some food for thought, kind of makes your head explode

Feeling kind of hurt, yeah



But all I hear is doom and gloom

And all is darkness in my room

And through the night, your face I see

Baby come on, baby, won’t you dance with me, yeah

Yeah, baby, won’t you dance with me



I’m feeling kind of hurt, baby, won’t you dance with me

Oh yeah, come on, dance with me

I’m sitting in the dirt, baby, won’t you dance with me  ",stones,641
" Hey, Negrita
Hey Negrita, hey now 
 Move your body, move your mouth 
 Shake lady, way down south 
 Shake baby, in your home town 
 
 Come si chiama, what`s you game 
 I`m just a poor man, what`s your name 
 Shake your body, do it up now 
 Shake body, move it up now 
 
 Hey Negrita, hey now 
 Hey conchita, shake it up now 
 Bate las caderas, do it up now 
 
 Flash of gold in your ears, child 
 Flash of gold in your eyes 
 Saw the gleam in your mouth 
 Saw the steel in your thighs 
 Do it up now 
 
 Bate las caderas, do it up now 
 Just a momentita, not so fast 
 I need money, my sweet ass 
 Listen I`m a poor man 
 My pay is low 
 Here`s one last dollar, then we go 
 ""One last dollar,"" she say ""I got my pride"" 
 Going to get your boss, boy 
 Going to tan your hide 
 
 Hey Negrita, hey now 
 Hey Negrita, do it right now 
 
   ",stones,641
